✅ 检测到原始France数据集
📊 配置参数: 节点数=10, 邻接矩阵=data/sensor_graph/adj_mx_france.pkl
🏋️ 运行单个实验...
📊 配置: seq_length=12, pred_length=12
🔄 为 seq_length=12, pred_length=12 生成数据...
✅ FRANCE数据已存在且序列长度匹配 (seq_length=12)
Namespace(addaptadj=True, adjdata='data/sensor_graph/adj_mx_france.pkl', adjtype='doubletransition', aptonly=False, batch_size=64, data='data/FRANCE', device='cuda:0', dropout=0.3, epochs=50, expid=1, gcn_bool=True, in_dim=2, learning_rate=0.001, nhid=32, num_nodes=10, pred_length=12, print_every=50, randomadj=True, run_multiple_experiments=False, save='./garage/france/', seq_length=12, weight_decay=0.0001)
start training...
Epoch: 003, Train Loss: 0.0102, Train MAPE: 0.0646, Train RMSE: 0.0189, Valid Loss: 0.0120, Valid MAPE: 0.0776, Valid RMSE: 0.0216, Training Time: 60.3962/epoch
Iter: 000, Train Loss: 0.0104, Train MAPE: 0.0647, Train RMSE: 0.0182
Iter: 050, Train Loss: 0.0099, Train MAPE: 0.0611, Train RMSE: 0.0171
Iter: 100, Train Loss: 0.0101, Train MAPE: 0.0636, Train RMSE: 0.0178
Iter: 150, Train Loss: 0.0096, Train MAPE: 0.0619, Train RMSE: 0.0164
Iter: 200, Train Loss: 0.0100, Train MAPE: 0.0642, Train RMSE: 0.0169
Iter: 250, Train Loss: 0.0101, Train MAPE: 0.0640, Train RMSE: 0.0174
Iter: 300, Train Loss: 0.0099, Train MAPE: 0.0611, Train RMSE: 0.0191
Iter: 350, Train Loss: 0.0104, Train MAPE: 0.0643, Train RMSE: 0.0194
Iter: 400, Train Loss: 0.0093, Train MAPE: 0.0610, Train RMSE: 0.0165
Iter: 450, Train Loss: 0.0102, Train MAPE: 0.0645, Train RMSE: 0.0185
Iter: 500, Train Loss: 0.0100, Train MAPE: 0.0617, Train RMSE: 0.0182
Iter: 550, Train Loss: 0.0102, Train MAPE: 0.0644, Train RMSE: 0.0182
Iter: 600, Train Loss: 0.0108, Train MAPE: 0.0702, Train RMSE: 0.0187
Iter: 650, Train Loss: 0.0098, Train MAPE: 0.0621, Train RMSE: 0.0166
Iter: 700, Train Loss: 0.0100, Train MAPE: 0.0631, Train RMSE: 0.0180
Iter: 750, Train Loss: 0.0105, Train MAPE: 0.0684, Train RMSE: 0.0187
Iter: 800, Train Loss: 0.0095, Train MAPE: 0.0596, Train RMSE: 0.0168
Iter: 850, Train Loss: 0.0098, Train MAPE: 0.0594, Train RMSE: 0.0173
Iter: 900, Train Loss: 0.0094, Train MAPE: 0.0603, Train RMSE: 0.0163
Epoch: 004, Inference Time: 2.7599 secs
Epoch: 004, Train Loss: 0.0100, Train MAPE: 0.0631, Train RMSE: 0.0186, Valid Loss: 0.0118, Valid MAPE: 0.0757, Valid RMSE: 0.0213, Training Time: 60.3593/epoch
Iter: 000, Train Loss: 0.0101, Train MAPE: 0.0648, Train RMSE: 0.0169
Iter: 050, Train Loss: 0.0101, Train MAPE: 0.0633, Train RMSE: 0.0169
Iter: 100, Train Loss: 0.0098, Train MAPE: 0.0591, Train RMSE: 0.0195
Iter: 150, Train Loss: 0.0097, Train MAPE: 0.0604, Train RMSE: 0.0173
Iter: 200, Train Loss: 0.0098, Train MAPE: 0.0624, Train RMSE: 0.0168
Iter: 250, Train Loss: 0.0099, Train MAPE: 0.0672, Train RMSE: 0.0176
Iter: 300, Train Loss: 0.0096, Train MAPE: 0.0612, Train RMSE: 0.0169
Iter: 350, Train Loss: 0.0098, Train MAPE: 0.0625, Train RMSE: 0.0182
Iter: 400, Train Loss: 0.0092, Train MAPE: 0.0578, Train RMSE: 0.0161
Iter: 450, Train Loss: 0.0097, Train MAPE: 0.0608, Train RMSE: 0.0188
Iter: 500, Train Loss: 0.0099, Train MAPE: 0.0624, Train RMSE: 0.0171
